DateTime,EuroBuyAtUSD,EuroSellAtUSD,VolumeTrade
20180904 094038337,1.1554200000000001,1.15546,0
20180906 034256477,1.16306,1.16309,0
20180907 135551667,1.15585,1.1559,0
20180907 052501750,1.16449,1.16454,0
20180906 205324083,1.16178,1.1618,0
20180924 090332217,1.17621,1.1762700000000001,0
20180907 104108947,1.1574799999999998,1.15753,0
20180928 070040987,1.15802,1.15806,0
20180907 091020227,1.1571799999999999,1.15723,0
20180910 094340133,1.1602299999999999,1.1603,0
20180927 192533573,1.16343,1.16346,0
20180928 095520467,1.15808,1.15812,0
20180927 085600920,1.1682700000000001,1.16834,0
20180927 042328703,1.17108,1.17111,0
20180913 052733717,1.16175,1.1618,0
20180914 060252257,1.16971,1.16975,0
20180928 140349687,1.16101,1.16104,0
20180916 213204193,1.16315,1.16319,0
20180926 173901763,1.17438,1.17459,0
20180906 124659153,1.16203,1.16208,0
20180905 071814393,1.15868,1.15872,0
20180918 160006903,1.16682,1.16686,0
20180921 014852987,1.1779600000000001,1.178,0
20180907 130756423,1.15562,1.1556600000000001,0
20180930 191457430,1.1604299999999999,1.1604700000000001,0
20180914 105643720,1.16685,1.1669100000000001,0
20180928 025007767,1.16308,1.16311,0
20180914 055302260,1.17066,1.1707,0
20180913 013753757,1.16235,1.16239,0
20180921 065547957,1.17666,1.17669,0
20180914 132949200,1.16353,1.16357,0
20180919 175837973,1.1671799999999999,1.16746,0
20180918 052716220,1.1686299999999998,1.16867,0
20180917 202047780,1.16733,1.16737,0
20180918 031412233,1.16854,1.16858,0
20180912 093127910,1.1594200000000001,1.15945,0
20180927 015427707,1.16949,1.16955,0
20180906 102901423,1.16414,1.1641700000000001,0
20180913 113749407,1.16772,1.1677600000000001,0
20180917 104703597,1.1688,1.1688399999999999,0
20180912 105859647,1.1625,1.16254,0
20180905 112529610,1.16099,1.16103,0
20180905 032711193,1.15467,1.1547100000000001,0
20180903 152914723,1.16175,1.16183,0
20180926 051230103,1.1767100000000001,1.17674,0
20180903 034452070,1.16194,1.162,0
20180926 223428480,1.17461,1.17464,0
20180907 124053927,1.15599,1.15603,0
20180919 150754747,1.16744,1.1674799999999999,0
20180918 062607727,1.16749,1.16751,0
20180918 120840427,1.1685299999999998,1.16858,0
20180919 110340020,1.1673200000000001,1.16735,0
20180906 035808223,1.16192,1.16196,0
20180911 051200433,1.16097,1.16101,0
20180911 120703360,1.1586100000000001,1.15865,0
20180906 111711433,1.16078,1.1608100000000001,0
20180919 094426527,1.16708,1.1671200000000002,0
20180904 153106777,1.15751,1.15757,0
20180903 085929027,1.1606299999999998,1.16067,0
20180906 050419717,1.1633200000000001,1.16335,0
20180907 092436460,1.15737,1.15741,0
20180911 052410947,1.16098,1.161,0
20180914 073546747,1.17003,1.17008,0
20180919 201500457,1.16719,1.16726,0
20180918 040859477,1.16838,1.16842,0
20180927 095545647,1.16842,1.16844,0
20180907 081515723,1.16126,1.16133,0
20180924 023739747,1.17288,1.17292,0
20180912 101920137,1.1622700000000001,1.16232,0
20180903 213204173,1.16003,1.16009,0
20180906 064828953,1.16208,1.16214,0
20180925 044932290,1.17618,1.17622,0
20180904 043202867,1.1563299999999999,1.15638,0
20180927 215150307,1.1645299999999998,1.16456,0
20180928 070004987,1.15805,1.15809,0
20180917 194717783,1.16687,1.1669100000000001,0
20180927 125041140,1.16844,1.16846,0
20180925 024414307,1.17613,1.1761700000000002,0
20180904 051114360,1.15652,1.15658,0
20180924 065700467,1.1767,1.1767299999999998,0
20180906 205558583,1.16175,1.16178,0
20180919 171034230,1.16744,1.16761,0
20180927 105545387,1.1687299999999998,1.16877,0
20180913 095326923,1.16987,1.1699,0
20180918 054231217,1.168,1.16805,0
20180911 064036667,1.1579,1.15794,0
20180926 095333320,1.1736,1.17362,0
20180928 053825497,1.15954,1.15959,0
20180903 162325967,1.1615,1.1617,0
20180928 134635687,1.16117,1.16121,0
20180911 093436887,1.15747,1.15751,0
20180918 054934717,1.16806,1.1681,0
20180911 134303343,1.15955,1.15959,0
20180924 012353257,1.17424,1.1742700000000001,0
20180906 062433707,1.1623,1.16235,0
20180912 100048890,1.15994,1.15998,0
20180921 080914947,1.17613,1.17619,0
20180914 110024720,1.1666100000000001,1.16665,0
20180905 045150163,1.15645,1.15649,0
20180925 124203727,1.17731,1.17734,0
20180903 213249173,1.16015,1.16021,0
20180924 115440427,1.17689,1.17692,0
20180924 135756427,1.17567,1.1756799999999998,0
20180927 234228040,1.16475,1.16479,0
20180904 121836053,1.15687,1.1569200000000002,0
20180913 101533167,1.1694,1.16944,0
20180906 060505457,1.16221,1.16224,0
20180913 073822197,1.1631,1.16315,0
20180924 123704670,1.1769399999999999,1.17697,0
20180926 064943343,1.17529,1.17533,0
20180910 211428267,1.15852,1.15856,0
20180910 022112723,1.15509,1.15513,0
20180928 151757177,1.16109,1.16114,0
20180914 040810273,1.17192,1.1719700000000002,0
20180913 005751260,1.1633200000000001,1.16336,0
20180906 091400683,1.1639,1.16393,0
20180904 060143353,1.15577,1.15578,0
20180919 083430300,1.16713,1.16717,0
20180928 124044960,1.16116,1.16117,0
20180914 135506947,1.16319,1.16323,0
20180920 104034597,1.1759899999999999,1.17602,0
20180921 034745240,1.17745,1.1774799999999999,0
20180919 074210293,1.1683,1.16834,0
20180903 062437050,1.1607299999999998,1.16076,0
20180924 135239410,1.1756799999999998,1.17572,0
20180928 113009470,1.16194,1.16195,0
20180920 073251117,1.17388,1.17393,0
20180917 140954073,1.1689,1.16893,0
20180918 213103363,1.1664299999999999,1.16646,0
20180928 143635930,1.16103,1.16107,0
20180925 060845030,1.1763700000000001,1.1764,0
20180927 033034693,1.17051,1.17055,0
20180903 062002050,1.16048,1.16052,0
20180906 121913907,1.1624,1.16245,0
20180912 074829157,1.15822,1.15824,0
20180909 183145283,1.1557,1.15575,0
20180919 114955513,1.16897,1.1690200000000002,0
20180916 220104940,1.1628399999999999,1.16287,0
20180917 135153077,1.1684299999999999,1.1684700000000001,0
20180926 070628857,1.17442,1.17444,0
20180905 064013167,1.15812,1.15815,0
20180924 130051917,1.17641,1.1764299999999999,0
20180911 055254927,1.1596799999999998,1.1597,0
20180921 074436700,1.17676,1.1768,0
20180910 025109703,1.15289,1.1529200000000002,0
20180903 023929830,1.16072,1.16075,0
20180920 085032110,1.17646,1.1765,0
20180914 104942487,1.1664,1.16644,0
20180906 221603817,1.1621299999999999,1.1621700000000001,0
20180920 135022070,1.1763299999999999,1.1763700000000001,0
20180919 185547467,1.16699,1.16707,0
20180926 060426847,1.17619,1.1762299999999999,0
20180920 174603040,1.1773799999999999,1.17766,0
20180916 223517933,1.16324,1.16327,0
20180924 032306493,1.17445,1.1745,0
20180913 222716067,1.16955,1.1695799999999998,0
20180903 194943437,1.1616,1.16161,0
20180917 041359143,1.16495,1.165,0
20180914 044801267,1.17039,1.1704299999999999,0
20180920 071405620,1.17162,1.17165,0
20180924 042154987,1.1759700000000002,1.17601,0
20180926 143347287,1.17622,1.17628,0
20180919 221623690,1.1681,1.16814,0
20180919 062101050,1.1696,1.16964,0
20180919 050831060,1.1697799999999998,1.16982,0
20180913 090806930,1.1673200000000001,1.16736,0
20180921 052953463,1.17775,1.17779,0
20180912 123211637,1.16249,1.16254,0
20180904 033417123,1.15741,1.15745,0
20180912 114305877,1.1627100000000001,1.16277,0
20180906 212824577,1.1618700000000002,1.16191,0
20180907 103314200,1.1575,1.15753,0
20180906 220136570,1.16232,1.16236,0
20180904 172850007,1.15836,1.15862,0
20180904 125939060,1.15791,1.15795,0
20180907 031123520,1.16325,1.16331,0
20180925 015520817,1.17469,1.1747299999999998,0
20180920 215005263,1.17782,1.1778600000000001,0
20180921 031803977,1.17851,1.17856,0
20180930 201251923,1.16075,1.16078,0
20180917 101203853,1.16915,1.16919,0
20180914 125350207,1.16381,1.16385,0
20180925 143937727,1.17695,1.17699,0
20180919 082836037,1.16713,1.16717,0
20180905 122151103,1.16275,1.16279,0
20180924 105635683,1.17876,1.17878,0
20180927 055336177,1.17064,1.17067,0
20180914 103250223,1.1663299999999999,1.1663700000000001,0
20180918 233000600,1.1673200000000001,1.16736,0
20180913 210831327,1.16915,1.16919,0
20180902 185404893,1.15977,1.15985,0
20180904 005222897,1.1604700000000001,1.1605,0
20180925 032656053,1.17536,1.1753799999999999,0
20180918 234226097,1.16706,1.1671,0
20180925 030313807,1.1752200000000002,1.17527,0
20180918 070427207,1.16857,1.1686,0
20180926 140711307,1.17887,1.1789100000000001,0
20180921 092955440,1.17379,1.17383,0
20180928 053908247,1.15955,1.15959,0
20180905 210927780,1.1647100000000001,1.1647299999999998,0
20180927 083206657,1.1688,1.1688399999999999,0
20180903 040010570,1.16097,1.16101,0
20180911 065954180,1.15845,1.15848,0
20180906 120116160,1.16208,1.16212,0
20180903 133207990,1.1618899999999999,1.16191,0
20180924 084249203,1.17572,1.1757799999999998,0
20180906 135932143,1.16196,1.16201,0
20180920 004116170,1.1684,1.16846,0
20180917 070548623,1.16611,1.16614,0
20180921 031603477,1.1787299999999998,1.17879,0
20180919 142443000,1.16729,1.16733,0
20180926 160310777,1.17424,1.17429,0
20180918 083826447,1.16961,1.16965,0
20180904 015436387,1.16048,1.16049,0
20180911 031651203,1.16347,1.1635,0
20180921 095039687,1.1742700000000001,1.17431,0
20180927 084958903,1.16836,1.16839,0
20180906 020929740,1.1622700000000001,1.16229,0
20180903 042442317,1.1614200000000001,1.16146,0
20180913 133726390,1.16849,1.1685299999999998,0
20180917 080730117,1.16735,1.1673799999999999,0
20180924 103931453,1.17811,1.17815,0
20180921 032515727,1.1788100000000001,1.17885,0
20180912 033836447,1.15915,1.15921,0
20180912 040535943,1.15988,1.15991,0
20180912 044923437,1.15811,1.15814,0
20180918 023231237,1.1707,1.1707299999999998,0
20180925 081716513,1.17746,1.1775,0
20180903 021340083,1.1613799999999999,1.16143,0
20180926 101345317,1.17334,1.1733799999999999,0
20180912 134601610,1.16347,1.16352,0
20180927 054455677,1.1709100000000001,1.17095,0
20180907 055147997,1.16405,1.16411,0
20180913 045740223,1.1616799999999998,1.16173,0
20180906 095525177,1.16401,1.16404,0
20180906 035640977,1.16239,1.16242,0
20180904 090550343,1.1555600000000001,1.1556,0
20180927 042424687,1.17124,1.17126,0
20180912 102914903,1.16191,1.16194,0
20180904 001343400,1.1600700000000002,1.16009,0
20180924 084624450,1.1755,1.17554,0
20180920 015450160,1.16824,1.16828,0
20180910 075948900,1.1571200000000001,1.15715,0
20180913 023929747,1.16279,1.16283,0
20180917 103020600,1.16901,1.1690399999999999,0
20180905 122704617,1.16226,1.16229,0
20180910 121826857,1.16008,1.16012,0
20180913 125450647,1.16769,1.16773,0
20180928 060515510,1.15891,1.1589399999999999,0
20180905 102903617,1.1617899999999999,1.16183,0
20180904 031000393,1.1579,1.15793,0
20180905 112746110,1.1611200000000002,1.16115,0
20180903 081326283,1.16058,1.16062,0
20180924 093218947,1.18099,1.18103,0
20180904 090743327,1.15539,1.15543,0
20180913 032453737,1.16238,1.16242,0
20180917 231520760,1.16961,1.16965,0
20180912 095529390,1.15975,1.15981,0
20180914 025225030,1.17086,1.1709,0
20180919 020029333,1.1683299999999999,1.1684,0
20180913 090514430,1.1678600000000001,1.16788,0
20180925 120355233,1.17678,1.17682,0
20180927 145923357,1.16591,1.16595,0
20180926 105936560,1.17496,1.17499,0
20180921 104127683,1.17544,1.1754799999999999,0
20180920 160728803,1.17808,1.17812,0
20180910 064938413,1.1572799999999999,1.15729,0
20180905 052228160,1.15856,1.1586100000000001,0
20180907 071955730,1.1619,1.16193,0
20180905 101726370,1.16155,1.16159,0
20180924 222435843,1.1733799999999999,1.17341,0
20180910 033036447,1.15525,1.15529,0
20180911 100047883,1.15802,1.15808,0
20180921 105727680,1.1764,1.17642,0
20180913 083332687,1.1632799999999999,1.16335,0
20180924 070352213,1.1768,1.17682,0
20180909 200830517,1.15584,1.1559,0
20180926 055747847,1.17649,1.1765299999999999,0
20180925 034854050,1.17713,1.17715,0
20180911 100901630,1.15866,1.15868,0
20180919 043315563,1.1709,1.17093,0
20180926 112935307,1.1750200000000002,1.17506,0
20180928 102340213,1.15873,1.15878,0
20180914 082254740,1.1693799999999999,1.1694200000000001,0
20180905 132618093,1.16248,1.16251,0
20180919 072729043,1.1681,1.16814,0
20180919 014412333,1.16828,1.1683299999999999,0
20180927 082742907,1.16964,1.1696799999999998,0
20180925 062026030,1.17635,1.1763700000000001,0
20180906 081625940,1.16428,1.16432,0
20180913 071321967,1.16279,1.1628399999999999,0
20180913 165543367,1.16893,1.16898,0
