DateTime,EuroBuyAtUSD,EuroSellAtUSD,VolumeTrade
20180913 031039757,1.16293,1.16299,0
20180910 110527120,1.16075,1.16078,0
20180925 171659693,1.17655,1.1770200000000002,0
20180925 220641657,1.17624,1.17628,0
20180906 021959737,1.16256,1.1626100000000001,0
20180928 075153730,1.15791,1.15795,0
20180924 091132197,1.1797799999999998,1.17982,0
20180920 175742290,1.17751,1.17783,0
20180911 060645173,1.1593799999999999,1.1594,0
20180920 081309113,1.1768299999999998,1.17685,0
20180919 132438757,1.16723,1.16729,0
20180927 050132433,1.1709399999999999,1.17097,0
20180905 092308643,1.16287,1.16293,0
20180913 075855693,1.16236,1.1624,0
20180904 133738290,1.15785,1.1578899999999999,0
20180905 112049627,1.1626100000000001,1.16265,0
20180906 105103420,1.16409,1.1641299999999999,0
20180904 020026137,1.16042,1.16048,0
20180927 115108133,1.16715,1.1671799999999999,0
20180910 102308627,1.16075,1.16079,0
20180905 090030130,1.15849,1.1585299999999998,0
20180928 032424030,1.1618899999999999,1.16191,0
20180907 030817787,1.16429,1.16432,0
20180913 133855890,1.16864,1.16868,0
20180917 141213323,1.1689100000000001,1.16895,0
20180927 043845937,1.17171,1.17175,0
20180917 151700567,1.16842,1.16845,0
20180925 120002500,1.1769399999999999,1.17699,0
20180910 033023947,1.15523,1.1552799999999999,0
20180905 031903427,1.1557,1.15574,0
20180921 113751927,1.1739700000000002,1.17403,0
20180928 100336217,1.1587100000000001,1.15873,0
20180923 184727310,1.1748,1.17488,0
20180903 150741477,1.16163,1.1616600000000001,0
20180905 095358873,1.16221,1.16225,0
20180919 080427540,1.16757,1.16761,0
20180906 043446970,1.1632,1.1632200000000001,0
20180924 044826233,1.1764299999999999,1.17646,0
20180917 081332867,1.1671200000000002,1.16716,0
20180905 054948157,1.1577,1.15775,0
20180907 092555477,1.1572,1.15724,0
20180925 124459477,1.17745,1.1774799999999999,0
20180919 174759223,1.1674,1.16772,0
20180921 093008703,1.17377,1.1738,0
20180926 160012027,1.17469,1.17474,0
20180927 024229950,1.16994,1.1699700000000002,0
20180926 042723360,1.1771200000000002,1.17716,0
20180926 142849287,1.17527,1.1753200000000001,0
20180913 042832243,1.16191,1.16194,0
20180920 175915290,1.1776,1.17794,0
20180910 040110690,1.15683,1.15687,0
20180926 205509740,1.17537,1.17539,0
20180910 102813127,1.1609200000000002,1.16098,0
20180917 200719780,1.16727,1.16733,0
20180927 112057637,1.1670399999999999,1.16708,0
20180928 152152177,1.161,1.16105,0
20180910 043023437,1.1566100000000001,1.15665,0
20180903 011048593,1.16098,1.16103,0
